OS9	57694926	KIF5A	57567126
AVIL	57814152	MBD6	57527848
DCTN2	57532015	TSPAN31	57743240
CTDSP2	57846372	B4GALNT1	57632133
ARHGEF25	57619379	AVIL	57816361
KIAA2026	6007195	CMTM7	32441840
NOTCH1	136507955	SDCCAG3	136405978
RAD50	132575928	CADPS	62592748
RBMS3	28576496	PLGRKT	5361888
NUDT3	34341862	DDR1	30888688
DGKI	137846462	CSMD3	112409032
TRAK1	42087400	CADM1	115178775
JAM3	134140770	SEC13	10305692
NFASC	204988806	ATP2B2	203739546
MEGF11	65980778	RPL4	66503529
SIK2	111688162	MEGF11	65982488
TMEM245	109106508	SLC44A1	105438281
PPP2R1B	111742523	IDH2	90091644
DHRSX	2291502	SYAP1	16735227
SPIDR	47294030	KCNB2	72567642
NCAM1	112961664	TTC12	113341837
PRKX	3713088	CLCN4	10158289
PPP2R2B	147055665	DPYSL3	147424963
FRMPD3	107576459	PRPS1	107639295
CHD8	21456032	KIAA1211	56179284
RABGAP1L	174221164	DGKB	14178151
PTPRZ1	121873557	MET	116699071
TCF12	57134500	FOLR1	72192166
CCDC12	46976637	SLC38A3	50214149
NDUFS7	1383942	CNN2	1031071
APLP1	35879497	CLU	27605168
AGAP1	235750488	IGSF21	18227898
ATP1A2	160121251	CLU	27606524
PER3	7785586	CELA2A	15465999
PER3	7785586	CELA2B	15465999
LINC-PINT	130984053	SEPT14	55819223
AUTS2	70781756	MKLN1	131375424
IGFN1	201222827	KANK1	734748
CRB1	197268482	IGFN1	201194154
KDM4B	5082504	CHAF1A	4418020
KIF21B	201023343	ANP32B	97994631
ORAI2	102433661	CUX1	102028098
NOVA2	45961010	LEUTX	39784527
RERE	8422727	VAMP3	7773442
SPON1	14041654	SIRT3	233215
CALM3	46601437	CCDC9	47258330
SYMPK	45817959	ELSPBP1	48008651
ANKLE2	132750643	NCOR2	124327633
NCOR2	124400501	TMEM132D	129531205
TMEM132D	129531059	GALNT9	132248027
CCDC94	4267774	EBI3	4231191
TTC3	37124742	KCNJ6	37625484
NKD1	50632407	NOD2	50707854
KNTC1	122551696	WASHC3	102039978
SPOP	49677933	PRDM16	3385152
RAPGEF1	131739770	MED27	131863140
UNC79	93603418	BRF1	105286376
C3orf70	185152628	CLDN11	170859983
TBC1D15	71873003	BMPER	33937289
MSRB3	65328603	JAZF1	27840867
SEC61G	54757495	IKZF1	50368006
HOXA3	27110726	KIAA0895	36390027
ADCYAP1R1	31092735	DFNA5	24710388
JAZF1	28180463	SNX13	17891635
CAND1	67269785	DPY19L2P3	29742147
AUTS2	70134571	TBC1D30	64827835
LRRK2	40225640	GXYLT1	42119171
SEPT14	55861943	UPP1	48101824
PTPRR	70656704	VWC2	49912034
RASSF3	64610743	SNX10	26346420
CNTN1	40692592	PDZRN4	41506456
AVL9	32495802	TSPAN31	57745745
TSPAN31	57745217	LANCL2	55428375
PLEKHA8	30055342	PRR15	29566185
LMF1	910931	CCDC154	1439126
ZNF37A	38095804	MINDY3	15796172
SQSTM1	179825226	NTRK2	84934162
CSNK1D	82273306	RNF213	80380831
PICALM	86068651	PPME1	74203728
CAPRIN1	34092056	C11orf84	63817805
KMT2A	118512025	IGHMBP2	68917736
RAB30	82987587	CPT1A	68815487
AGPAT3	43904019	PRY	22504209
ITPR1	4663206	BHLHE40	4981392
AZIN1	102858013	ITPR1	4627763
MAST4	66959294	UBE2V2	48043033
MB21D2	192917630	CEP19	196707912
TMC3	81338655	C15orf40	82992048
EIF2AK4	40009730	PKM	72210478
TP53BP1	43479397	DAPK2	63971561
ATP6V1B2	20212905	KHDRBS2	61901371
UBE3A	25420656	MYO5C	52208643
VPS39	42199896	LYSMD2	51724991
TMOD2	51782828	C15orf59	73740642
HMBOX1	28890678	CLU	27610600
TCF12	57263274	TMC3	81368328
WDR20	102140172	LGALS2	37571931
FAM222B	28834293	ALDH6A1	74075017
NFASC	204828782	ATP2B2	203698157
PTGES3	56672740	ITPR2	26550355
SHOC2	110965061	EDRF1	125763301
AFTPH	64524612	KIAA1841	61115979
HNRNPLL	38591530	SERTAD2	64636875
SAMD4A	54568112	CGRRF1	54537722
TEX261	70989749	AAK1	69556978
NUMA1	72080458	FOLR1	72195271
PLEKHH2	43710575	ZBTB1	64521487
MED13L	116006306	MYBPC1	101667732
PXN	120265617	MYBPC1	101648045
ARMC8	138187599	CLDN18	138023658
MYBPC1	101663560	PXN	120224377
LRP6	12179810	NINJ2	566178
KCNJ10	160070022	CISD2	102885216
ANKRD6	89567096	ZDHHC14	157628349
ARID1B	156829421	PREP	105397927
FYTTD1	197778464	ALDH1A3	100887572
ABCA2	137028075	TRIM14	98100164
MAP3K4	161049979	METTL24	110315481
PCYT1B	24575130	SIAH1	48362430
ZNF790	36838337	RHPN2	33044364
NCAM2	20998618	CYP4F29P	13846141
HMGCS1	43307766	OXCT1	41862750
RIMKLB	8700614	ITFG2	2817223
CKS2	89315297	PCSK5	76174986
ASCC3	100715462	SERINC1	122447004
COPZ1	54325181	PPP1R1A	54581050
DDX58	32466290	CHRM3	239886089
VCP	35072337	C9orf131	35042861
TIMM23	45988847	PRKG1	51804585
MPV17L	15396207	XPO6	28113050
LACE1	108477292	ARMC2	108973357
PHKB	47463993	ERBIN	66012049
PARK2	162727662	AKAP12	151305747
DSE	116258967	PKIB	122585921
WBP1L	102744143	ARL3	102705489
ZNF22	45000978	ETV1	13909700
KCNC3	50333469	ZNF530	57612503
CENPO	24793965	UBXN2A	23958301
APOL2	36239441	RAB12	8633189
GLUL	182387131	MBP	77017055
TSFM	57787162	CYP27B1	57766197
TNS1	217814912	SPTBN1	54599092
ECE1	21345376	EIF4G3	20817538
ZBED6	203818689	FIP1L1	53425872
ZC3H11A	203818689	FIP1L1	53425872
PAICS	56436328	PDGFRA	54270633
POLR3B	106410960	TCP11L2	106346286
CCDC6	59906122	PCBD1	70885929
SYMPK	45863058	LSM4	18316065
PDGFRA	54290554	FIP1L1	53444048
KIAA1551	31960871	MLIP	54230714
SUPT3H	45365201	TDRG1	40379282
EGFR	55200413	C7orf72	50104314
PI4KA	20793193	VPREB3	23753198
ZNF583	56414440	CCDC106	55651283
ZSCAN18	58098174	ATP9B	79303604
ZNF329	58150752	EPG5	45952643
NRDC	51792377	VPS53	537176
ZSCAN18	58118348	ZNF837	58369928
ZNF460	57280836	HSPD1	197498850
RNF165	46334335	LAIR2	54503700
RYR3	33473538	BUB1B	40165053
ZNF460	57280124	SYT4	43274394
CDK4	57750923	AVIL	57799920
PDGFRA	54290554	FIP1L1	53444048
ATAD1	87790310	LIPF	88667287
LIPN	88770991	MINPP1	87552082
LANCL2	55366229	TTC3	37172595
ELP6	47510184	RBMS3-AS2	29615232
HKR1	37324265	BLVRB	40458545
UBP1	33425590	MAP4	47998879
KIF5A	57550400	ATP23	57945628
MARS	57500522	OS9	57715760
MYT1	64227971	ST8SIA1	22354783
EI24	125572569	FEZ1	125489822
PCID2	113208599	SNRPA	40759431
AKT2	40265222	ZNF576	43597094
AKT2	40265222	SRRM5	43597094
KPNA6	32108134	TMEM39B	32091675
PMS2	6008997	DNAH11	21773766
RAB40C	618260	PTRH1	127695141
MAML2	96091892	ATG13	46644279
NUMBL	40686911	CYP2F1	41120403
ATG16L1	233293357	NGEF	232920585
EIF2AK1	6024709	GLCCI1	8084897
DZANK1	18412646	RRBP1	17643127
PHF19	120877091	IGSF8	160095246
LARP1	154756193	MAFF	38213823
SMURF1	99143726	GJC3	99923603
NCKAP5	133213716	DYNC2H1	103435943
DTX4	59204746	ABTB2	34204689
SOX6	16341012	PTPRJ	48112747
MPPED2	30580246	AMOTL1	94821530
DMTF1	87171089	SEMA3D	85073081
AMOTL1	94854082	CCDC88B	64351476
GLI3	42023468	TMEM243	87199057
TMEM135	87038186	GPD1L	32128076
CKAP5	46776255	TMEM135	87067694
GLB1	33068230	INSC	15238919
FGF12	192727181	LAMP3	183154391
HARBI1	46615568	TNS3	47305003
SMURF1	99143726	TRIM4	99909660
CELF1	47565274	BBOX1	27119649
UBE2E2	23217312	SEMA3A	84014351
NFASC	204988806	PPP1R12B	202562778
ATF7IP	14385400	CCNY	35483404
HP1BP3	20779812	TMCO4	19737456
NTRK3	88255906	LOXL2	23333623
NPM1	171388006	VIM	17236294
FARS2	5613320	GCNT2	10621351
FGFR3	1806934	TACC3	1739702
MINDY1	151006312	TBKBP1	47696079
RIMKLB	8698297	PIP4K2A	22609717
PLCB1	8790261	DTD1	18628127
FAM171A1	15370956	ANKRD26	27029356
NAXE	156593555	HAPLN2	156623467
HCN2	590577	BSG	579500
PAMR1	35431989	SLC1A2	35317516
MALRD1	19531351	DTD2	31448454
BTBD2	1993020	OAS2	112987038
SEC61G	54759158	GLUL	182388750
ATF1	50764307	CHIT1	203213045
SHC2	430684	R3HDM4	902130
NDEL1	8448686	CHD3	7910847
MINPP1	87513221	CFL1P1	87843810
ATAD1	87790310	ANKRD22	88823378
PTEN	87894109	ATAD1	87790430
CTDSP2	57846372	GLI1	57463665
USP15	62260503	CPSF6	69251129
NLK	28122732	ELMO1	37133234
METTL21B	57773128	INHBC	57449277
MED16	893086	PALM	746285
RASA3	114052052	KCNG2	79899040
RBFA	80042219	XRCC5	216190225
PTEN	87933251	PYGB	25269129
MLLT3	20620654	PALM2	109867491
PALM2	109780533	MLLT3	20456786
SLC35G1	93894160	SLIT1	97066086
MAP3K3	63667060	TANC2	63388635
TANC2	63389544	WFDC21P	60085203
TANC2	63074014	TMEM104	74785482
BCAS3	61084564	TACO1	63604534
HPSE2	99144238	CWF19L1	100243777
WDR49	167560064	VEPH1	157381376
DIAPH2	96758258	F8	154837752
NLGN1	173807832	SERPINI1	167807244
THSD7A	11417450	PRKAR1B	551470
LARGE1	33564848	CRKL	20933779
BTBD2	2015297	LINGO3	2291822
BOP1	144291272	NIPAL2	98222600
CHD2	92949043	CSNK1G1	64181219
PBRM1	52658199	KYNU	142985084
ZNF804A	184599070	IRF2	184429070
THRB	24297226	NECTIN3	111112030
MIER3	56950628	PDE4D	59193536
ITGA4	181458317	UBE2E2	23499608
RBMS3	29183129	NMNAT3	139627761
SCFD2	53145333	SPINK2	56820579
SLC25A51	37899829	DCN	91164717
MAGI2	79453020	VWC2	49802711
DNAJA1	33030667	GALNTL6	173009178
RPL38	74204190	BCAS3	60902620
PPM1D	60648082	NUP85	75225103
ERCC6L2	95941549	GTF3C4	132677977
RAPGEF1	131739770	SEC16A	136477684
UBR1	42970520	STARD9	42634856
DLEU2	50075559	ATE1	121743858
SYNJ1	32726772	PDE9A	42743776
PDE9A	42733426	DHRS7	60156152
ZNF136	12163206	NFIX	13025021
RANBP9	13696785	BLOC1S5	8015828
RANBP9	13696785	TXNDC5	7904723
HCFC2	104098480	ANKS1B	99246864
AFAP1	7778762	NTRK2	84741892
NTRK2	84727959	AFAP1	7774903
NDRG2	21018763	SPARC	151669784
SNX15	65027636	MAJIN	64940646
MICAL3	18001393	FXYD6	117842781
TNRC6B	40178140	SLC35F2	107815965
PCNX3	65630604	C11orf80	66842849
PCNX3	65630604	RCE1	66842849
EWSR1	29282557	NCAPH2	50516447
FXYD6	117876592	OSBP2	30870429
EHD1	64859924	GRK3	25661576
MN1	27796763	MIR100HG	122091719
C22orf39	19396787	ZBTB16	114156337
HIRA	19396787	ZBTB16	114156337
RSF1	77820528	KLC2	66262814
DDX6	118757171	TSPAN18	44906407
TOP3B	21960321	GRAMD1B	123480816
QKI	163562069	AKAP7	131282399
VKORC1	31094557	SGF29	28581055
SPNS1	28978044	ZNF668	31064481
FAM156A	52995306	XAGE2	52370007
PTGDS	136977692	INF2	104718795
ITPR2	26790157	ADIPOR2	1772842
ZNF33A	38017386	PARD3	34269899
NRP1	33330708	CUL2	35010442
ABR	1079330	YWHAE	1365058
NEXN	77888759	GIPC2	78119393
DHX30	47829134	MAP4	47872100
NCOR2	124378237	GATA4	11748919
PAMR1	35439627	SLC1A2	35317516
VPS9D1	89720763	ZNF827	145779511
MAP9	155360168	TAT	71576427
CNBP	129183776	ALDH1L1	126112880
CREBRF	173056479	CSNK1A1	149520388
HDAC1	32292218	LRRC42	53951986
CCDC91	28259442	FAR2	29270412
PAPSS2	87715843	ATAD1	87814612
GPSM1	136358209	NUP214	131127524
CDK5RAP2	120518427	GRIN1	137142013
KIAA1161	34370433	KIF24	34329200
WDR20	102140172	TECPR2	102496979
GLIS3	4286038	PUM3	2838517
UBR1	42966153	TTBK2	42840433
ZNF146	36215196	KMT2B	35722359
NUAK2	205321398	CYB5R1	202966898
ADAM10	58749480	ZNF770	34987673
ATP6V0A1	42507627	NBR1	43186250
DSCAML1	117776791	MPZL2	118263097
HIP1R	122848608	KCNMB4	70400209
SWAP70	9732710	ZNF143	9494646
ANK2	112904514	ALPK1	112429149
NUP93	56758655	GNAO1	56275931
SBF2	10193902	CALM3	46605827
PLEKHA6	204359694	MT3	56590840
NCALD	101915809	LAPTM4B	97805353
COLEC12	480707	CLUL1	606978
CNST	246648037	RGS7	240827172
ATF2	175168050	TECR	14562525
PACRG	162814281	QKI	163478780
NUDT22	64227132	VPS51	65109280
LRP4	46873100	PRDM11	45204711
TMEM150C	82561906	SCD5	82705413
KIAA1211	56049299	PDGFRA	54273537
BDH1	197522640	ZBBX	167242643
NEK11	131170887	BDH1	197514416
ISY1	129156633	MASP1	187286056
MKRN1	140456652	DENND2A	140519718
SDHAP1	195971323	CPNE4	131685958
SENP2	185624082	LIPH	185508877
MTOR	11228668	CR1	207511569
MTOR	11228668	CR1L	207683872
SASH1	148519893	AFDN	167943129
SCRIB	143815214	NRBP2	143840229
PIAS4	4013349	ZFR2	3823403
UBFD1	23559676	TMEM159	21161085
GGA2	23491677	PRKCB	23988508
AFDN	167880517	SASH1	148390134
THBS4	79991412	PHAX	126624575
PRR16	120464645	SCAMP1	78415520
MSH3	80656531	RASGEF1C	180128610
LHFPL2	78564813	CSNK1A1	149525171
MAPK6	52019376	SCAMP2	74854649
MARCH3	127030350	SRFBP1	121974196
SLC47A2	19712703	ALDH3A1	19743463
EPHB1	135154276	BFSP2	133447317
NF1	31249119	RHOT1	32192201
COQ6	73950495	FLRT1	64116219
CYTH1	78698269	MACROD1	64015281
USP4	49292510	BBOX1	27057201
WNT2	117322907	ASZ1	117426935
ST7	116953691	CFTR	117559464
MET	116731859	ST7-AS2	117112667
WNT2	117297612	ST7	117099762
ASZ1	117420163	WNT2	117320793
ZNRF3	28884066	CRYBB2	25221404
TTC28	28629552	FAM19A5	48646597
NELFB	137257054	EXD3	137324143
PFKL	44300190	AIRE	44297656
HYOU1	119045127	NLRX1	119171356
WDR45B	82643949	OGFOD3	82415627
OGFOD3	82411455	WDR45B	82627291
NKD1	50632407	NOD2	50707854
SUMF2	56079608	SEPT14	55819223
TRPS1	115668545	DEPTOR	120049576
ADGRB1	142511073	EXT1	117822597
CORO1C	108731429	ZNF664	124011381
CORO1C	108731429	RFLNA	124149595
SFSWAP	131766308	MYO1H	109407794
CTDSP2	57846372	COL15A1	98996934
DIP2B	50708562	RTTN	70128546
TOPORS	32550774	ADAMTSL1	18826284
EPHB2	22785076	PDZD4	153808595
KIF26B	245688807	FMN2	240123179
CREBBP	3850297	GOLGA6L2	23445438
RAP1GAP	21649761	NSDHL	152858770
CNST	246566663	RAP1GAP	21626397
ADCY9	4113750	VASN	4380869
ZNF846	9785938	NFIX	13073047
LRP3	33196777	VAV1	6820702
TSHZ3	31349180	CEACAM7	41677503
INPP5A	132538171	AFAP1L2	114340731
AKT2	40285181	UPF1	18845980
VWA2	114282571	IDE	92537550
PTPRS	5340664	POU2F2	42122576
ISPD	16216066	MEOX2	15626918
MAPT	46018730	HOXB-AS3	48600447
PSMD3	39986712	UNC45B	35171322
TBC1D19	26584292	ADGRA3	22346823
CTBP1	1238183	FAM193A	2625262
CTBP1	1238183	RNF4	2625262
PPM1A	60249677	COQ8B	40714397
FGFR3	1806934	TACC3	1731172
GIGYF2	232819985	NGEF	232894916
DCTN2	57532015	DENND3	141150834
CHCHD3	133024546	C7orf73	135672753
CHCHD3	133024546	NUP205	135648404
TACC3	1735308	FGFR3	1806858
BBX	107526398	DGKG	186320707
LRFN5	41608562	DPF3	72771893
ZNF676	22193016	KANK3	8325096
DCAKD	45024311	C1QL1	44960293
CLU	27599780	PEBP1	118138039
NPNT	105898001	GSTCD	105822954
PRRC2B	131444328	NR1H3	47261241
SPOP	49611280	NBPF1	16564186
GNAI3	109548838	GPR61	109545311
TRAF4	28744255	FASN	82080922
ABI2	203367044	HEXIM2	45162750
RTKN	74439551	M1AP	74607223
RHBDF1	61385	NPRL3	138844
MYCBP2	77156058	PIBF1	72973591
NRBP1	27428731	DROSHA	31410887
CTNND2	11732136	NRBP1	27433673
RER1	2403589	DNAH7	195756285
C2orf42	70248405	MRPL33	27779433
TIA1	70248405	MRPL33	27779433
HIF1A	61695839	VRK1	96833467
BRAP	111685711	KLRB1	9601599
NSD1	177136030	RNF130	180040647
ABR	1179667	YWHAE	1365058
JAZF1	27991909	HOXB-AS3	48603927
PARN	14552021	PLA2G10	14672749
FAM208B	5685175	ZMYND11	209889
TMCC2	205242044	MNAT1	60796217
MAP3K10	40206157	SUPT5H	39457675
THAP4	241601896	DOCK10	224896377
ARPP21	35683815	FRMD4A	14083813
D2HGDH	241735516	CUL3	224511582
KHDRBS3	135557587	CMTM6	32488036
TOR1A	129818520	ADD1	2928171
CCDC127	216729	SDHA	233477
COPS7A	6730820	GNB3	6845586
MOB3B	27529555	SLC24A2	19622299
CPLX1	824492	GAK	851084
USP32	60345481	SPANXN4	143034025
SLC25A19	75283423	EXOC7	76120454
ZNF564	12551330	CACNA1A	13286966
CRELD1	9943515	FANCD2	10092181
UBTD2	172283596	BOD1	173613255
EGFR	55202625	VSTM2A	54569131
BHLHE41	26124718	RERGL	18143293
LNX1	53557874	SOD3	24799506
PHLPP1	62717259	ADAMTS13	133423101
UMPS	124738239	ERC2	56019031
CMC1	28263380	ERC2	56173520
SNX4	125497341	OSBPL10	31879830
KDM4C	6893232	PHF24	34976152
ATP23	57947076	HIGD1C	50960968
MARS	57515991	OS9	57715760
ANO6	45216391	HNRNPUL1	41268223
TCERG1L	131308211	CNTN1	40908357
ERCC2	45368930	C12orf40	39716756
RBFOX2	35938847	MPPED1	43474736
CBFB	67066798	COG4	70519731
AKTIP	53503147	COTL1	84566955
LBHD1	62669641	BSCL2	62694711
ZNF133	18288604	MS4A4A	60292225
FASTK	151077310	GNGT1	93910790
KIT	54658081	HOPX	56656012
CEP135	55981379	POLR2B	56999617
LONP2	48334358	CHRM3	239907433
POLR2B	56995409	CEP135	55985281
TMCC2	205242044	MNAT1	60796217
GPBP1L1	45659028	PVR	44649809
PPP2R3C	35099252	SPTSSA	34435304
KIF5A	57564973	TSPAN31	57746589
NOVA1	26595410	DTD2	31453344
SYT16	61812810	PRELP	203483169
ARHGEF7	111153991	PKIB	122717787
MAP2	209625129	DCAF17	171448681
DOT1L	2194577	TECR	14562525
VPS52	33263484	ZNF358	7519205
COLGALT1	17560465	COPE	18911071
ZBTB7A	4044975	CYP4F3	15661236
VEGFA	43777665	STK38	36499990
FZR1	3532650	TBC1D17	49887476
RANBP3	5978061	ALDH16A1	49458486
CELF5	3225618	RDH8	10017057
EPS15L1	16385129	ZNF451	57153861
SCAF1	49652669	ETV7	36375601
ZNF253	19865999	HSD17B14	48834358
ZNF292	87155759	GRM4	34133859
GNG7	2702646	LSM7	2324196
AGPAT1	32175814	HECA	139166284
ABCF1	30586711	SHC2	440932
COLGALT1	17568713	LY6G5B	31671156
MYDGF	4659931	FAM187B	35225212
TAF8	42077239	COL5A3	10006231
ZNF433	12035537	RFX1	13980689
LRRC1	53842227	SH3GL1	4366994
CHERP	16541870	RHAG	49619362
AKIRIN2	87701450	CUL7	43052796
MED26	16627872	TMEM221	17445284
SH3GL1	4390052	RUVBL2	49010999
PRKCSH	11442515	ZNF826P	20409045
LMBRD1	69796813	ZBTB45	58517673
ZNF266	9434065	SMARCA4	11019591
AGO2	140547468	DNAH10	123893233
NTRK3	88183418	PEAK1	77115319
SMARCA4	10996544	SMIM7	16647261
ZNF527	37380372	SMIM7	16631724
ZNF540	37551665	SIPA1L3	38162253
FRMD5	44194953	ARNT2	80450880
PKHD1	51847775	ESR1	151880655
PTPN9	75523121	CSPG4	75683041
MOB3A	2076811	PRDM13	99613033
FGFR3	1806934	FBXO28	224153142
R3HDM2	57395749	KIF5A	57563439
ADCYAP1R1	31052678	AQP1	30922066
METTL21B	57773128	GLI1	57463665
TMOD3	51869373	TACC3	1744518
ZNF345	36851904	LGALS13	39605178
ZNF529	36605126	IGSF23	44623703
CENPBD1P1	58575588	WDR62	36092689
TNIK	171369620	KCNMB2	178807343
ZNF235	44298820	ZNF865	55613593
PLEKHO2	64861575	TRIP4	64445006
WDR62	36089306	TRAPPC6A	45164970
LGALS13	39605388	PTPRH	55188168
TNIK	171123596	DGCR8	20106177
NAALADL2	174737746	TIGIT	114299597
ZNF345	36851904	PTPRH	55188168
SLC7A1	29553761	USPL1	30621764
RPL27	43000102	NBR1	43209901
KCNB1	49481914	ZFPM2	105419144
TRPC4AP	35069296	KCNB1	49374992
PTPRT	42315723	OSGIN2	89909567
CPNE3	86548434	ANGPT1	107497506
ADCY9	4113750	TEAD4	2994738
MARCH9	57757084	SLCO1B1	21172650
CCNF	2439826	NOL4	34093597
GALNT1	35654801	TAF4B	26357690
LYST	235866843	NARS2	78466013
ST8SIA1	22249006	FTO	54111762
EIF4B	53022627	MIR4300HG	82356628
NTHL1	2047709	KLRC3	10412616
RAD17	69382057	CNTN5	100356117
MAML2	96341383	ANKMY2	16627178
PGBD2	248917401	UBE4A	118382589
CORO7	4387986	TRAF7	2163883
GRIN2A	10179998	RASSF8	26055279
MIR4300HG	82356512	MS4A4A	60292225
DTX3	57604858	PLEKHA5	19320562
ETNK1	22644022	AK6P1	34249756
PAAF1	73919032	ALG1	5072951
RAB6A	73707420	B4GALNT3	535166
EP400NL	132121980	GPBP1	57230846
TSPAN5	98658146	EMCN	100423404
AEBP2	19440370	FLYWCH2	2899049
SCD	100356764	SEC61A2	12149595
PDGFB	39230084	DGCR2	19089490
ZNF239	43567899	SEC31B	100497280
EPHB2	22785076	NTRK1	156873633
CWF19L1	100267571	HSPA12A	116707285
CCT3	156309203	ZBTB40	22489880
ZBTB40	22452004	PRCC	156782282
PLXNB2	50283337	SMPD4P1	20613735
LUZP1	23168766	SORL1	121470007
NPTXR	38843235	PDXP	37665555
NPTXR	38843235	SH3BP1	37665555
MEF2D	156500486	SORL1	121553937
CABIN1	24011367	CHEK2P4	16508162
PTPRZ1	121873557	CPED1	121295440
NPTXR	38843235	LGALS1	37676986
BMI1	22321696	SEC61A2	12156907
SORL1	121497049	RHBG	156382748
PPP6R2	50343550	GRK3	25661576
MRPL24	156737646	CCT3	156325089
CCT3	156333547	KDM1A	23044427
IKBKAP	108922842	CTNNAL1	108999256
LAMA4	112175313	TSPAN18	44906407
DOCK3	50778758	FAM212A	49804181
DOCK10	224931549	IL1RN	113127689
RAB3IP	69739031	GYS2	21580523
CNOT2	70278274	SLCO1A2	21292336
TAOK1	29510992	C17orf105	43783837
IFT80	160375812	RARRES1	158704927
RGMB	98774206	CCDC112	115284908
PCGF3	731110	NPTXR	38828512
DLEU2	50068097	ARL2BPP7	102055683
EPB41L4A	112307386	SCN9A	166251885
STK39	168074982	TMEM245	109108570
RPN2	37230059	STK39	168167407
STRIP2	129460372	CTTNBP2	117810989
ARHGAP23	38467331	CCL18	36070447
WNK2	93290047	CENPP	92611314
PRKCH	61322464	MNAT1	60968229
SLC22A17	23352406	BCAN	156657675
ABI1	26823138	PTP4A3	141421388
KIAA1429	94534839	SYBU	109619039
MLLT10	21617207	WAC	28535562
STIM1	4023987	ANO9	434098
KYAT3	88992585	DAP3	155738157
RBMXL1	88992585	DAP3	155738157
RGMA	93088919	ADAMTSL3	83913092
COMMD6	75549323	PCDH9	66631411
UBAP1	34234340	ADAMTSL1	18504829
TRAPPC2	13719871	ATP2B3	153579978
MLLT3	20456704	TYRP1	12693912
SEC24A	134649173	KCNK7	65593874
SPEN	15876678	TTC34	2645563
EYA2	47016297	LHX2	124013961
CLU	27605027	MT2A	56608592
CAAP1	26884810	RGAG4	72127710
KDM5C	53193437	MAGT1	77830895
PPP2R2B	146878002	DPYSL3	147424963
TSFM	57793073	DCTN2	57535845
MICA	31403702	NCR3	31590126
TNRC6B	40156182	TMEM184B	38248019
UBXN2A	23958355	TPO	1493802
HECTD4	112381952	CRY1	107022192
WDR37	1105267	PCDH12	141958245
SMAD5	136132962	COL5A1	134699909
CSNK1E	38302861	CLCN3P1	15048056
ANKRD44	197078703	RFTN2	197572280
NSD2	1958036	QKI	163455279
RNF168	196502873	PCYT1A	196257887
SCARB1	124786357	RIMBP2	130517917
B4GALT4	119236853	CBLB	105853664
SLC41A3	126067947	B4GALT4	119237070
HAUS8	17073274	TEX101	43406223
VPS37B	122895952	PTPN11	112502144
GSK3A	42232057	CNFN	42389039
PPFIA1	70272436	GSTP1	67584685
XRRA1	74930300	SHANK2	71110049
TMPRSS6	37103216	PPP6R3	68609904
GPC3	133596440	GPC4	133339341
JADE2	134573762	UBE2B	134388325
RXRA	134326659	WDR5	134151983
ESRRA	64307504	KCNK4	64296878
SMLR1	130835034	PHF12	28908881
ZNF7	144829604	KALRN	124395135
EXOSC9	121807622	MAPK10	86031431
SLC12A7	1057471	SKIV2L2	55424720
DAG1	49510819	LARS2	45547351
TRIM29	120185250	PAK1	77323360
PDXDC1	15001856	ADGRG1	57650253
RXRA	134326659	KCNT2	196492341
RCBTB1	49580505	DOCK9	98807807
EGFR	55019365	LYST	235833667
ARSB	78955295	DMGDH	79026581
UACA	70695017	PTPN6	6959927
MKL1	40594674	WFIKKN2	50839499
SACM1L	45689497	TCTA	49413056
PDXDC1	15030056	RAB11FIP4	31434034
BAHD1	40441268	KNSTRN	40386362
TM7SF3	27014078	SNX31	100600441
PRPF4B	4021466	FAM50B	3849789
MAPKAPK3	50617784	HEMK1	50571710
PRKCA	66306127	PPP4R4	94167544
P4HB	81855142	AMBP	114062758
TMPRSS6	37103216	PPP6R3	68609904
NUMA1	72080458	CADM2	86065605
ESYT3	138452089	FAIM	138629107
BMPR2	202377550	TEX41	145182204
NADSYN1	71458544	PAK1	77392541
PCNX4	60147407	GOLGA7	41505911
ANKRD13B	29613745	IGHJ5	105863854
CPS1	210582709	MAP2	209705580
MGRN1	4668312	C16orf96	4571561
CLU	27610475	H19	1995998
PPP1R3B	9151347	CSMD1	4032099
ESYT2	158748194	PPP1R3A	113918297
PPP2CB	30812320	DLC1	13115657
GPLD1	24486075	FAM65B	24875817
FRYL	48780078	OCIAD2	48904611
KDM4A	43669299	SZT2	43404380
SERPIND1	20786148	MICALL1	37937080
PAPPA2	176771180	ACBD6	180288517
NCF2	183569142	PAPPA2	176670970
ATXN10	45740538	TBC1D22A	47111508
ABL2	179229241	KCNH1	210684138
PRKAG2	151675420	ACTR3C	150249054
HIVEP1	12015668	PTCRA	42923027
SEPT9	77307197	MYH13	10360188
FLVCR2	75635013	JDP2	75469290
SFXN5	73020239	SLC8A1	40177855
BTBD9	38256409	CDC5L	44445655
KIAA0319L	35470863	CLSPN	35765326
CUEDC2	102432526	ARL3	102705489
MIR762HG	30876118	SEPT1	30383014
DNAJB1	14518139	PRKACA	14107409
ANXA4	69781574	PKN1	14467565
RFFL	35063576	ADAM32	39147130
BID	17738017	ATP6V1E1	17613320
ZDHHC2	17156853	VPS37A	17286347
CAPZB	19485436	AKR7A3	19286372
EMC1	19244906	UBR4	19124690
PRLR	35230268	AGXT2	35014119
RAB22A	58311122	VAPB	58418211
SMTN	31088113	LIMK2	31225720
BHMT2	79069815	JMY	79277910
